prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
17772,2.10605001000e+17,79487020,1435,Nasobec hayfever 50microgram/actuation Nasal spray suspension (Norton Consumer Distributed by Manx),Beclometasone dipropionate,50microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,8630001,,,,,,,,,0,12020100
20914,4247411000001104,84338020,82,Aller-Eze 140micrograms/dose nasal spray (Novartis Consumer Health UK Ltd),Azelastine hydrochloride,140microgram/1actuation,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,10873001,,,,,,,,,0,12020100
2196,4.14650010000e+16,53209020,16782,Rynacrom Nasal spray (Chemist Brokers),Sodium cromoglicate/Xylometazoline hydrochloride,20mg/1ml + 250microgram/1ml,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,1285001,,,,,,,,,0,12020100
18618,2.21495001000e+17,82890020,1458,Zonivent 50microgram/actuation Spray (Ashbourne Pharmaceuticals Ltd),Beclometasone dipropionate,50microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,10216001,,,,,,,,,0,12020100
1421,4.15350010000e+16,53217020,36406,Rynacrom 4% Nasal spray (Pantheon Healthcare Ltd),Sodium cromoglicate,40mg/1ml,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,1287002,,,,,,,,,0,12020100
36425,2.40745001000e+17,89274020,7,Hayfever relief 50microgram/actuation Spray (A A H Pharmaceuticals Ltd),Beclometasone dipropionate,50microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,13218001,,,,,,,,,0,12020100
1419,2.75850010000e+16,51449020,970,Rynacrom Capsule (Rpr / Fisons),Sodium Cromoglicate,,Capsule,Inhalation,Drugs Used In Nasal Allergy,February 2009,833001,,,,,,,,,0,12020100
29825,2.18485001000e+17,82013020,6,Resiston ONE Nasal spray suspension (Rpr / Fisons),Sodium cromoglicate/Xylometazoline hydrochloride,20mg/1ml + 250microgram/1ml,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,9822001,,,,,,,,,0,12020100
2037,4.51950010000e+16,53694020,61427,Rhinocort 50microgram/actuation Nasal spray (AstraZeneca UK Ltd),Budesonide,50microgram/actuation,Nasal Spray Suspension,Nasal,Drugs Used In Nasal Allergy,February 2009,1405001,,,,,,,,,0,12020100
40156,8.87250010000e+16,59247020,133,Beclometasone hayfever 50microgram/actuation Nasal Spray (Dominion Pharma),Beclometasone dipropionate,50microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,August 2009,2847009,,,,,,,,,0,12020100
16295,2.12165001000e+17,79928020,1279,Beclomist 50microgram/actuation Spray (Co-Pharma Ltd),Beclometasone dipropionate,50microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,8828001,,,,,,,,,0,12020100
34875,642611000001107,61619020,186,Budesonide 100micrograms/dose nasal spray (Mylan),Budesonide,100microgram/1dose,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,3394009,,,,,,,,,0,12020100
1420,4.15250010000e+16,53216020,26487,Rynacrom Nasal spray (Pantheon Healthcare Ltd),Sodium cromoglicate,20mg/1ml,Spray,Nasal,Drugs Used In Nasal Allergy,February 2009,1287001,,,,,,,,,0,12020100
23928,2.35015001000e+17,86706020,122,Tramazoline with dexamethasone 120 micrograms + 20 micrograms Nasal spray suspension,Dexamethasone Isonicotinate/Tramazoline Hydrochloride,120 micrograms + 20 micrograms,Nasal Spray Suspension,Nasal,Drugs Used In Nasal Allergy,February 2009,11934001,,,,,,,,,0,12020100
