prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
2103,331998009,63384020,84613,Hydrocortisone butyrate 0.1% cream,Hydrocortisone butyrate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,03825001,,,,,,,,,1,13040400
7718,331939003,69812020,28449,Fluocinolone acetonide 0.025% ointment,Fluocinolone acetonide,250microgram/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,05595002,,,,,,,,,1,13040400
3510,3.90250010000e+16,52917020,1225,Adcortyl 0.10% Ointment (E R Squibb and Sons Ltd),Triamcinolone Acetonide,0.10%,Ointment,Topical,Potent Topical Corticosteroids,February 2009,01202002,,,,,,,,,0,13040400
4380,8.15550010000e+16,58372020,6657,Synalar N Ointment (GP Pharma),Neomycin sulfate/Fluocinolone acetonide,5mg/1gram + 250microgram/1gram,Ointment,Cutaneous,Potent Topical Corticosteroids/Antibacterial Preparations Only Used Topically,February 2009,02616002,,,,,,,,,1,13040400
7187,3682811000001105,67181020,3723,Triamcinolone acetonide 0.1% / Chlortetracycline 3.09% ointment,Triamcinolone acetonide/Chlortetracycline hydrochloride,1mg/1gram + 30.9mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Topical Corticosteroids With Antimicrobials/Potent Topical Corticosteroids,February 2009,04864002,,,,,,,,,2,13040400
53165,2.39315001000e+17,88556020,3,Coal tar solution with Betamethasone 0.1% ointment in white soft paraffin (BCM) 3% with 50%,Betamethasone Valerate/Coal Tar Solution,,,,Potent Topical Corticosteroids/Preparations For Psoriasis,January 2013,12853001,,,,,,,,,1,13040400
70000,1.61422110000e+16,12389020,3,Bettamousse 0.1% cutaneous foam (Lexon (UK) Ltd),Betamethasone valerate,1mg/1gram,Foam,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,September 2017,12389020,,,,,,,,,1,13040400
28295,1.52875001000e+17,68186020,33,Diprosone duopack Cream (Manufacturer unknown),Betamethasone Dipropionate,,Cream,Topical,Potent Topical Corticosteroids,February 2009,05146001,,,,,,,,,0,13040400
77375,1.42818110000e+16,12388020,73,Bettamousse 0.1% cutaneous foam (Sigma Pharmaceuticals Plc),Betamethasone valerate,1mg/1gram,Foam,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,August 2019,12388020,,,,,,,,,1,13040400
49125,1.38710110000e+16,9076020,21,Elocon 0.1% ointment (DE Pharmaceuticals),Mometasone furoate,1mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,January 2013,09076020,,,,,,,,,1,13040400
1608,315001000027107,48027020,1921,Adcortyl with graneodin Cream (E R Squibb and Sons Ltd),Neomycin Sulphate/Gramicidin/Triamcinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Only Used Topically,February 2009,00013001,,,,,,,,,1,13040400
1206,374372000,64156020,1221895,Betamethasone valerate 0.1% cream,Betamethasone valerate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,04034001,,,,,,,,,1,13040400
1022,2913211000001105,54462020,684090,Betnovate 0.1% ointment (GlaxoSmithKline UK Ltd),Betamethasone valerate,1mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,01610002,,,,,,,,,1,13040400
40698,505511000001102,97193020,3940,Dermovate-NN ointment (Chemidex Pharma Ltd),Clobetasol propionate/Neomycin sulfate/Nystatin,500microgram/1gram + 5mg/1gram + 100000unit/1gram,Ointment,Cutaneous,Topical Corticosteroids With Antimicrobials/Potent Topical Corticosteroids,November 2009,17221001,,,,,,,,,1,13040400
78451,1.09055001000e+17,62292020,1,Desonide 0.05% cream,Desonide,,,,Potent Topical Corticosteroids,November 2019,03561001,,,,,,,,,0,13040400
4281,331950000,61986020,8997,Fluocinonide 0.05% cream,Fluocinonide,500microgram/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,03485001,,,,,,,,,1,13040400
18300,1.65950010000e+16,50128020,249,Ledercort Cream (Wyeth Pharmaceuticals),Triamcinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids,February 2009,00511001,,,,,,,,,0,13040400
6385,3.60568110000e+16,69984020,14566,Hydrocortisone butyrate 0.1% scalp lotion,Hydrocortisone butyrate,1mg/1ml,Liquid,Cutaneous,Potent Topical Corticosteroids,February 2009,05642001,,,,,,,,,0,13040400
19905,1.21785001000e+17,64083020,14,Beclometasone with Chlortetracycline Hcl ointment,Beclometasone Dipropionate/Chlortetracycline Hydrochloride,,Ointment,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,04014001,,,,,,,,,1,13040400
4444,1.44875001000e+17,67167020,1487,Triamcinolone acetonide Cream,Triamcinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids,February 2009,04861001,,,,,,,,,0,13040400
47811,8.14350010000e+16,58356020,148,Synalar Forte Cream (Ici Pharmaceuticals),Fluocinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids,September 2012,02612001,,,,,,,,,0,13040400
4773,331938006,69808020,41282,Fluocinolone acetonide 0.025% gel,Fluocinolone acetonide,250microgram/1gram,Gel,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,05594001,,,,,,,,,1,13040400
17403,1.45045001000e+17,67191020,1975,Triamcinolone acetonide with neomycin nystatin and gramicidin Ointment,Neomycin Sulphate/Gramicidin/Nystatin/Triamcinolone Acetonide,,Ointment,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Only Used Topically,February 2009,04867002,,,,,,,,,1,13040400
34117,3.08250010000e+16,51844020,11,Temetex Ointment (Roche Products Ltd),Diflucortolone valerate,1mg/1gram,Ointment,Cutaneous,Potent Topical Corticosteroids,February 2009,00928003,,,,,,,,,0,13040400
1224,338611000001100,57151020,227557,Elocon 0.1% ointment (Merck Sharp & Dohme Ltd),Mometasone furoate,1mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,02286002,,,,,,,,,1,13040400
12366,1.62825001000e+17,69815020,204,Fluocinolone acetonide 0.1%w/w Cream,Fluocinolone Acetonide,0.1%w/w,Cream,Topical,Potent Topical Corticosteroids,February 2009,05596001,,,,,,,,,0,13040400
20884,407832000,61983020,2026,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment,Neomycin sulfate/Fluocinolone acetonide,5mg/1gram + 250microgram/1gram,Ointment,Cutaneous,Topical Corticosteroids/Topical Corticosteroids With Antimicrobials/Potent Topical Corticosteroids,February 2009,03484002,,,,,,,,,2,13040400
1606,2265001000027101,48273020,5745,Aureocort Cream (Wyeth Pharmaceuticals),Chlortetracycline Hydrochloride/Triamcinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,00075002,,,,,,,,,1,13040400
49852,1.43207110000e+16,9029020,2,Diprosalic 0.05%/3% ointment (Sigma Pharmaceuticals Plc),Betamethasone dipropionate/Salicylic acid,500microgram/1gram + 30mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,January 2013,09029020,,,,,,,,,1,13040400
12473,7.64250010000e+16,57781020,378,Topilar 0.025%w/w Ointment (Bioglan Laboratories Ltd),Fluclorolone Acetonide/Propylene Glycol/Fatty Alcohols,0.025%w/w,Ointment,Topical,Potent Topical Corticosteroids,February 2009,02439001,,,,,,,,,0,13040400
12074,1.66050010000e+16,50129020,159,Ledercort Ointment (Wyeth Pharmaceuticals),Triamcinolone Acetonide,,Ointment,Topical,Potent Topical Corticosteroids,February 2009,00511002,,,,,,,,,0,13040400
52027,1.38668110000e+16,9028020,11,Diprosalic 0.05%/3% ointment (DE Pharmaceuticals),Betamethasone dipropionate/Salicylic acid,500microgram/1gram + 30mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,January 2013,09028020,,,,,,,,,1,13040400
21469,1.52885001000e+17,68187020,45,Diprosone duopack Ointment (Manufacturer unknown),Betamethasone Dipropionate,,Ointment,Topical,Potent Topical Corticosteroids,February 2009,05146002,,,,,,,,,0,13040400
16654,1.62565001000e+17,69759020,758,Preferid 0.025% Ointment (Yamanouchi Pharma Ltd),Budesonide,0.03%,Ointment,Topical,Potent Topical Corticosteroids,February 2009,05581002,,,,,,,,,0,13040400
75665,3.64649110000e+16,83466021,101,Betesil 2.25mg medicated plasters (Derma UK Ltd),Betamethasone valerate,2.25mg,Medicated plaster,Cutaneous,Potent Topical Corticosteroids,April 2019,83466021,,,,,,,,,0,13040400
53456,1.95253110000e+16,38352020,2,Methylprednisolone aceponate 0.1% ointment,Methylprednisolone aceponate,1mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,January 2013,38352020,,,,,,,,,1,13040400
1838,498811000001102,57150020,397997,Elocon 0.1% cream (Merck Sharp & Dohme Ltd),Mometasone furoate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,02286001,,,,,,,,,1,13040400
10943,1.09155001000e+17,62310020,8433,Stiedex 0.25% oily Cream (Stiefel Laboratories (UK) Ltd),Desoximetasone,0.25%,Cream,Topical,Potent Topical Corticosteroids,February 2009,03565001,,,,,,,,,0,13040400
3123,3.60983110000e+16,62505020,10531,Diflucortolone 0.1% oily cream,Diflucortolone valerate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,03612002,,,,,,,,,1,13040400
10403,325001000027103,48028020,71,Adcortyl with graneodin Ointment (E R Squibb and Sons Ltd),Neomycin Sulphate/Gramicidin/Triamcinolone Acetonide,,Ointment,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Only Used Topically,February 2009,00013002,,,,,,,,,1,13040400
72490,1.08557110000e+16,9050020,601,Locoid 0.1% cream (Waymade Healthcare Plc),Hydrocortisone butyrate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,July 2018,09050020,,,,,,,,,1,13040400
42096,4182011000001101,97666020,2331,Synalar N cream (Reig Jofre UK Ltd),Neomycin sulfate/Fluocinolone acetonide,5mg/1gram + 250microgram/1gram,Cream,Cutaneous,Topical Corticosteroids/Topical Corticosteroids With Antimicrobials/Potent Topical Corticosteroids,April 2010,17464001,,,,,,,,,2,13040400
1607,2255001000027105,48272020,7638,Aureocort Ointment (Wyeth Pharmaceuticals),Triamcinolone acetonide/Chlortetracycline hydrochloride,1mg/1gram + 30.9mg/1gram,Ointment,Cutaneous,Potent Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,00075001,,,,,,,,,1,13040400
1325,611311000001103,53914020,331632,Diprosalic 0.05%/3% ointment (Merck Sharp & Dohme Ltd),Betamethasone dipropionate/Salicylic acid,500microgram/1gram + 30mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,01461001,,,,,,,,,1,13040400
985,331822001,71826020,770792,Betamethasone valerate 0.1% scalp application,Betamethasone valerate,1mg/1gram,Liquid,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,06188001,,,,,,,,,1,13040400
10231,1.02625001000e+17,61417020,17807,Clioquinol 3% with betamethasone valerate 0.1% cream,Betamethasone Valerate/Clioquinol,3% + 0.1%,Cream,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Only Used Topically,February 2009,03348001,,,,,,,,,1,13040400
905,692111000001109,54461020,1414989,Betnovate 0.1% cream (GlaxoSmithKline UK Ltd),Betamethasone valerate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,01610001,,,,,,,,,1,13040400
2831,3835911000001109,50660020,13197,Nerisone 0.1% cream (Meadow Laboratories Ltd),Diflucortolone valerate,1mg/1gram,Cream,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,February 2009,00634001,,,,,,,,,1,13040400
3312,692311000001106,51299020,34872,Propaderm 0.025% cream (GlaxoSmithKline UK Ltd),Beclometasone dipropionate,250microgram/1gram,Cream,Cutaneous,Potent Topical Corticosteroids,February 2009,00794001,,,,,,,,,0,13040400
49522,5260911000001107,9019020,278,Betnovate 0.1% scalp application (Waymade Healthcare Plc),Betamethasone valerate,1mg/1gram,Liquid,Cutaneous,Potent Topical Corticosteroids,January 2013,09019020,,,,,,,,,0,13040400
52476,1.05313110000e+16,9033020,276,Diprosalic 0.05%/2% scalp application (Waymade Healthcare Plc),Salicylic acid/Betamethasone dipropionate,20mg/1ml + 500microgram/1ml,Liquid,Cutaneous,Potent Topical Corticosteroids,January 2013,09033020,,,,,,,,,0,13040400
50183,1.61712110000e+16,9079020,35,Elocon 0.1% ointment (Lexon (UK) Ltd),Mometasone furoate,1mg/1gram,Ointment,Cutaneous,Topical Corticosteroids/Potent Topical Corticosteroids,January 2013,09079020,,,,,,,,,1,13040400
21755,1.44975001000e+17,67180020,19,Triamcinolone acetonide with chlortetracycline hc Cream,Chlortetracycline Hydrochloride/Triamcinolone Acetonide,,Cream,Topical,Potent Topical Corticosteroids/Antibacterial Preparations Also Used Systemically (For Skin Conditions),February 2009,04864001,,,,,,,,,1,13040400
