prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
70740,3.46418110000e+16,77385021,10,Anastrozole 1mg tablets (Almus Pharmaceuticals Ltd),Anastrozole,1mg,Tablet,Oral,Breast Cancer,November 2017,77385021,,,,,,,,,0,8030401
8490,327335001,66870020,24826,Tamoxifen 40mg tablets,Tamoxifen citrate,40mg,Tablet,Oral,Selective Estrogen Receptor Modulators (Serms)/Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,February 2009,4782003,,,,,,,,,2,8030401
30919,842311000001108,57132020,362,Tamoxifen 20mg tablets (Actavis UK Ltd),Tamoxifen citrate,20mg,Tablet,Oral,Selective Estrogen Receptor Modulators (Serms)/Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,February 2009,2281010,,,,,,,,,2,8030401
58587,1.93584110000e+16,7649020,5,Letrozole 2.5mg tablets (A A H Pharmaceuticals Ltd),Letrozole,2.5mg,Tablet,Oral,Breast Cancer,January 2014,7649020,,,,,,,,,0,8030401
7346,325911000001102,53266020,98246,Nolvadex D 20mg tablets (AstraZeneca UK Ltd),Tamoxifen citrate,20mg,Tablet,Oral,Selective Estrogen Receptor Modulators (Serms)/Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,February 2009,1300001,,,,,,,,,2,8030401
60586,654411000001100,7543020,18,Tamoxifen 20mg tablets (Alliance Healthcare (Distribution) Ltd),Tamoxifen citrate,20mg,Tablet,Oral,Selective Estrogen Receptor Modulators (Serms)/Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,July 2014,7543020,,,,,,,,,2,8030401
10121,3669011000001108,83695020,11039,Femara 2.5mg tablets (Novartis Pharmaceuticals UK Ltd),Letrozole,2.5mg,Tablet,Oral,Breast Cancer,February 2009,10573001,,,,,,,,,0,8030401
70785,1.93717110000e+16,78223020,53,Letrozole 2.5mg tablets (Teva UK Ltd),Letrozole,2.5mg,Tablet,Oral,Breast Cancer,November 2017,8141009,,,,,,,,,0,8030401
47841,1.11685001000e+17,62641020,1,Tamoxifen 20mg Tablet (Co-Pharma Ltd),Tamoxifen citrate,20mg,Tablet,Oral,Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,September 2012,3642010,,,,,,,,,1,8030401
26224,2.11795001000e+17,79824020,427,Fentamox 10mg Tablet (Opus Pharmaceuticals Ltd),Tamoxifen citrate,10mg,Tablet,Oral,Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,February 2009,8780001,,,,,,,,,1,8030401
11389,1.17795001000e+17,63522020,5606,Tamoxifen 10mg/5ml oral solution,Tamoxifen Citrate,10mg/5ml,Oral Solution,Oral,Hypothalamic And Anterior Pituitary Hormones And Anti-Oestrogens/Breast Cancer,February 2009,3865001,,,,,,,,,1,8030401
