prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
73004,1.17552110000e+16,93013020,1,Revlimid 5mg capsules (Celgene Ltd),Lenalidomide,5mg,Capsule,Oral,Lenalidomide And Thalidomide,September 2018,15105001,,,,,,,,,0,8020405
44529,420966002,93009020,51,Lenalidomide 10mg capsules,Lenalidomide,10mg,Capsule,Oral,Lenalidomide And Thalidomide,February 2011,15103001,,,,,,,,,0,8020405
58227,1.17557110000e+16,93015020,2,Revlimid 10mg capsules (Celgene Ltd),Lenalidomide,10mg,Capsule,Oral,Lenalidomide And Thalidomide,December 2013,15106001,,,,,,,,,0,8020405
41139,1.17565110000e+16,92919020,1,Revlimid 25mg capsules (Celgene Ltd),Lenalidomide,25mg,Capsule,Oral,Lenalidomide And Thalidomide,February 2010,15058001,,,,,,,,,0,8020405
50962,1.01935110000e+16,28093020,2,Thalidomide 50mg tablets,Thalidomide,50mg,Tablet,Oral,Antileprotic Drugs/Lenalidomide And Thalidomide,January 2013,28093020,,,,,,,,,1,8020405
40626,1.17630110000e+16,92907020,28,Lenalidomide 25mg capsules,Lenalidomide,25mg,Capsule,Oral,Lenalidomide And Thalidomide,October 2009,15052001,,,,,,,,,0,8020405
65643,1.01931110000e+16,28091020,0,Thalidomide 25mg tablets,Thalidomide,25mg,Tablet,Oral,Antileprotic Drugs/Lenalidomide And Thalidomide,March 2016,28091020,,,,,,,,,1,8020405
46205,1.17629110000e+16,93011020,17,Lenalidomide 15mg capsules,Lenalidomide,15mg,Capsule,Oral,Lenalidomide And Thalidomide,October 2011,15104001,,,,,,,,,0,8020405
60630,2.33445110000e+16,20066021,18,Lenalidomide 2.5mg capsules,Lenalidomide,2.5mg,Capsule,Oral,Lenalidomide And Thalidomide,July 2014,20066021,,,,,,,,,0,8020405
56818,1.17560110000e+16,93017020,2,Revlimid 15mg capsules (Celgene Ltd),Lenalidomide,15mg,Capsule,Oral,Lenalidomide And Thalidomide,August 2013,15107001,,,,,,,,,0,8020405
67578,2.33074110000e+16,20067021,3,Revlimid 2.5mg capsules (Celgene Ltd),Lenalidomide,2.5mg,Capsule,Oral,Lenalidomide And Thalidomide,September 2016,20067021,,,,,,,,,0,8020405
55608,1.38513110000e+16,68843020,1,Thalidomide Celgene 50mg capsules (Celgene Ltd),Thalidomide,50mg,Capsule,Oral,Antileprotic Drugs/Lenalidomide And Thalidomide,June 2013,5328009,,,,,,,,,1,8020405
42056,422330004,93007020,17,Lenalidomide 5mg capsules,Lenalidomide,5mg,Capsule,Oral,Lenalidomide And Thalidomide,April 2010,15102001,,,,,,,,,0,8020405
6891,376255008,88426020,838,Thalidomide 50mg capsules,Thalidomide,50mg,Capsule,Oral,Antileprotic Drugs/Lenalidomide And Thalidomide,February 2009,12788001,,,,,,,,,1,8020405
73096,2.99037110000e+16,53111021,1,Lenalidomide 20mg capsules,Lenalidomide,20mg,Capsule,Oral,Lenalidomide And Thalidomide,September 2018,53111021,,,,,,,,,0,8020405
72269,1.01941110000e+16,28095020,1,Thalidomide 100mg tablets,Thalidomide,100mg,Tablet,Oral,Antileprotic Drugs/Lenalidomide And Thalidomide,May 2018,28095020,,,,,,,,,1,8020405
69801,2.99038110000e+16,53113021,2,Lenalidomide 7.5mg capsules,Lenalidomide,7.5mg,Capsule,Oral,Lenalidomide And Thalidomide,June 2017,53113021,,,,,,,,,0,8020405
