prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
74509,7896011000001101,13819020,3,Numark Vitamin C 500mg chewable tablets (Numark Ltd),Ascorbic acid,500mg,Chewable tablet,Oral,Vitamin C,January 2019,13819020,,,,,,,,,0,9060300
33640,2.21885001000e+17,83022020,10,Sanatogen vitamin c high 500mg Tablet (Roche Consumer Health),Ascorbic acid,500mg,Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,10273001,,,,,,,1,9060300
16372,4.32050010000e+16,53432020,10,Pabrinex intravenous high potency Injection (Link Pharmaceuticals Ltd),Nicotinamide/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Ascorbic Acid/Riboflavin,,Not applicable,Route of administration not applicable,Vitamin B Group/Vitamin C,February 2009,01342001,,,,,,,,,1,9060300
32855,9788111000001108,69572020,1,Ascorbic acid 500mg tablets (Almus Pharmaceuticals Ltd),Ascorbic acid,500mg,Tablet,Oral,Vitamin C,February 2009,05527009,,,,,,,,,0,9060300
21561,1.25626110000e+16,86333020,50,Redoxon Double Action Vitamin C and Zinc chewable tablets (Bayer Plc),Zinc citrate/Ascorbic acid,5mg + 500gram,Chewable tablet,Oral,Zinc/Vitamin C,February 2009,11762002,,,,,,,,,1,9060300
15333,4.32350010000e+16,53435020,787,Pabrinex intramuscular high potency Injection (Link Pharmaceuticals Ltd),Nicotinamide/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Ascorbic Acid/Riboflavin,,Not applicable,Route of administration not applicable,Vitamin B Group/Vitamin C,February 2009,01343001,,,,,,,,,1,9060300
77892,2.88384110000e+16,46616021,1,Lamberts Vitamin C Time Release 1000mg tablets (Lamberts Healthcare Ltd),Ascorbic acid,1gram,Modified-release tablet,Oral,Vitamin C,August 2019,46616021,,,,,,,,,0,9060300
48841,7596511000001105,17988020,966,Ascorbic acid 500mg modified-release tablets,Sodium ascorbate,500mg,Modified-release tablet,Oral,Vitamin C,January 2013,17988020,,,,,,,,,0,9060300
33456,1.58245001000e+17,69095020,7,Redoxon 500mg Tablet (Roche Consumer Health),Ascorbic acid,500mg,Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,5399001,,,,,,,1,9060300
2297,1.58175001000e+17,69086020,4972,Ascorbic acid 250mg chewable tablets,Ascorbic Acid,250mg,Chewable Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,5397002,,,,,,,1,9060300
41418,5.70750010000e+16,55130020,42,Ascorbic acid 500mg Tablet (Approved Prescription Services Ltd),Ascorbic acid,500mg,Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,March 2010,1785010,,,,,,,1,9060300
61518,7589211000001104,17991020,10,Boots Vitamin C and Zinc tablets (The Boots Company Plc),Ascorbic acid/Zinc oxide,60mg + 15mg,Tablet,Oral,Zinc/Vitamin C,October 2014,17991020,,,,,,,,,1,9060300
14968,2.33995001000e+17,86332020,438,Redoxon double action 1000mg+10mg Effervescent tablet (Roche Consumer Health),Ascorbic Acid/Zinc Citrate,1000mg+10mg,Effervescent Tablet,Oral,Zinc/Vitamin C,February 2009,11762001,,,,,,,,,1,9060300
75597,3.28247110000e+16,69708021,2,HealthAid Vitamin C 1000mg chewable tablets (HealthAid Ltd),Ascorbic acid,1gram,Chewable tablet,Oral,Vitamin C,April 2019,69708021,,,,,,,,,0,9060300
71518,2.34474110000e+16,20580021,1,Ascur 100mg chewable tablets (Ennogen Healthcare Ltd),Ascorbic acid,100mg,Chewable tablet,Oral,Vitamin C,January 2018,20580021,,,,,,,,,0,9060300
67133,1.37986110000e+16,17987020,1,Lloydspharmacy Vitamin C 500mg chewable tablets (Lloyds Pharmacy Ltd),Sodium ascorbate,500mg,Chewable tablet,Oral,Vitamin C,August 2016,17987020,,,,,,,,,0,9060300
49051,7722311000001106,18215020,5703,Ascorbic acid 500mg capsules,Ascorbic acid,500mg,Capsule,Oral,Vitamin C,January 2013,18215020,,,,,,,,,0,9060300
51994,7596411000001106,17985020,324,Ascorbic acid 500mg chewable tablets sugar free,Sodium ascorbate,500mg,Chewable tablet,Oral,Vitamin C,January 2013,17985020,,,,,,,,,0,9060300
74624,1.50671110000e+16,62222020,2,Ascorbic acid 500mg tablets (Sigma Pharmaceuticals Plc),Ascorbic acid,500mg,Tablet,Oral,Vitamin C,February 2019,03543010,,,,,,,,,0,9060300
50022,1.17750110000e+16,30005020,103,Haliborange Vitamin C 1000mg effervescent tablets orange (Seven Seas Ltd),Ascorbic acid,1gram,Effervescent tablet,Oral,Vitamin C,January 2013,30005020,,,,,,,,,0,9060300
50484,7968911000001109,18531020,74,Ascorbic acid 60mg chewable tablets,Ascorbic acid,60mg,Chewable tablet,Oral,Vitamin C,January 2013,18531020,,,,,,,,,0,9060300
2627,329316006,58960020,102263,Ascorbic acid 100mg tablets,Ascorbic acid,100mg,Tablet,Oral,Vitamin C,February 2009,02778003,,,,,,,,,0,9060300
34213,2.03535001000e+17,77211020,138,Vitamin c 1gram effervescent tablets,Ascorbic Acid,1g,Effervescent Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,7794001,,,,,,,1,9060300
68501,2.01375001000e+17,76572020,22,Vitamin c low acid 1000mg tablets,Ascorbic Acid,,,,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,December 2016,7567001,,,,,,,1,9060300
52863,1.25746110000e+16,32238020,224,Redoxon Double Action Vitamin C and Zinc effervescent tablets orange (Bayer Plc),Zinc citrate/Ascorbic acid,10mg + 1gram,Effervescent tablet,Oral,Zinc/Vitamin C,January 2013,32238020,,,,,,,,,1,9060300
24262,2.20435001000e+17,82590020,14,Ascorbic acid with vitamin e and beta carotene capsules,Betacarotene/Ascorbic Acid/Alpha Tocopherol,,Capsules,Oral,Vitamin C/Multivitamin And Multimineral Preparations,February 2009,10081001,,,,,,,,,1,9060300
30144,2.25025001000e+17,83961020,5,Haliborange high strength vitamin c 1g Effervescent tablet (Seven Seas Ltd),Ascorbic acid,1gram,Effervescent tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,10696001,,,,,,,1,9060300
64928,1.17126110000e+16,29729020,6,Ascorbic acid 25mg/5ml oral solution,Ascorbic acid,5mg/1ml,Oral solution,Oral,Vitamin C,December 2015,29729020,,,,,,,,,0,9060300
64549,2.88809110000e+16,46615021,45,Ascorbic acid 1g modified-release tablets,Ascorbic acid,1gram,Modified-release tablet,Oral,Vitamin C,October 2015,46615021,,,,,,,,,0,9060300
30181,2.21905001000e+17,83026020,9,Sanatogen teen Capsule (Roche Consumer Health),Calcium Carbonate/Magnesium Oxide/Nicotinamide/Cyanocobalamin/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Vitamin A/Vitamin D/Ferrous Sulphate/Ascorbic Acid/Riboflavin/Alpha Tocopherol/Folic Acid,,Capsule,Oral,Oral Iron/Vitamin C,February 2009,10275001,,,,,,,,,1,9060300
73324,3.28271110000e+16,69778021,4,HealthAid Vitamin C 500mg effervescent tablets (HealthAid Ltd),Ascorbic acid,500mg,Effervescent tablet,Oral,Vitamin C,October 2018,69778021,,,,,,,,,0,9060300
67998,2.88373110000e+16,44969021,3,Lamberts Vitamin C Time Release 500mg tablets (Lamberts Healthcare Ltd),Sodium ascorbate,500mg,Modified-release tablet,Oral,Vitamin C,October 2016,44969021,,,,,,,,,0,9060300
53567,7590311000001102,17989020,19,Boots Vitamin C 500mg sustained release tablets (The Boots Company Plc),Sodium ascorbate,500mg,Modified-release tablet,Oral,Vitamin C,January 2013,17989020,,,,,,,,,0,9060300
60811,2.44484110000e+16,26396021,30,Valupak Vitamin C 1000mg effervescent tablets (BR Pharmaceuticals Ltd),Ascorbic acid,1gram,Effervescent tablet,Oral,Vitamin C,August 2014,26396021,,,,,,,,,0,9060300
29616,357211000001102,64423020,1,Ascorbic acid 500mg tablets (Sandoz Ltd),Ascorbic acid,500mg,Tablet,Oral,Vitamin C,February 2009,04106009,,,,,,,,,0,9060300
37608,2.03545001000e+17,77212020,139,Vitamin c chewable tablets,Ascorbic Acid,,Chewable Tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,7794002,,,,,,,1,9060300
5347,4316711000001106,52553020,188,Ascorbic acid powder,Ascorbic acid,1mg/1mg,Not applicable,Route of administration not applicable,Vitamin C/Extemporaneous Item,February 2009,01107009,,,,,,,,,1,9060300
1565,329318007,58964020,213716,Ascorbic acid 500mg tablets,Ascorbic acid,500mg,Tablet,Oral,Vitamin C,February 2009,02779002,,,,,,,,,0,9060300
4501,329317002,58963020,70532,Ascorbic acid 200mg tablets,Ascorbic acid,200mg,Tablet,Oral,Vitamin C,February 2009,02779001,,,,,,,,,0,9060300
6158,2.33975001000e+17,86328020,1862,Ascorbic acid 1000mg with Zinc 10mg effervescent tablets,Ascorbic Acid/Zinc Citrate,1000mg + 10mg,Effervescent Tablet,Oral,Zinc/Vitamin C,February 2009,11761001,,,,,,,,,1,9060300
76621,2.23935001000e+17,83644020,1,Ascorbic acid 1000mg chewable tablets,Ascorbic Acid,,,,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,June 2019,10548002,,,,,,,1,9060300
27494,1.98105001000e+17,75625020,39,Redoxon 500mg Chewable tablet (Roche Consumer Health),Ascorbic acid,500mg,Chewable tablet,Oral,Drugs Used In Hypoplastic, Haemolytic, And Renal Anaemias/Vitamin C,February 2009,7273001,,,,,,,1,9060300
77515,8279911000001100,19000020,1,Ascorbic acid 500mg/5ml oral solution,Ascorbic acid,100mg/1ml,Oral solution,Oral,Vitamin C,August 2019,19000020,,,,,,,,,0,9060300
32851,593311000001105,56386020,227,Ascorbic acid 500mg tablets (Actavis UK Ltd),Ascorbic acid,500mg,Tablet,Oral,Vitamin C,February 2009,02105009,,,,,,,,,0,9060300
49513,1.25631110000e+16,32240020,206,Redoxon All-Day Defence Vitamin C and Zinc modified-release capsules (Bayer Plc),Zinc citrate/Ascorbic acid,5mg + 500mg,Modified-release capsule,Oral,Zinc/Vitamin C,January 2013,32240020,,,,,,,,,1,9060300
1919,5.26850010000e+16,54618020,930,Parentrovite intramuscular high potency Injection (Bencard),Nicotinamide/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Ascorbic Acid/Riboflavin,,Not applicable,Route of administration not applicable,Vitamin B Group/Vitamin C,February 2009,01648001,,,,,,,,,1,9060300
8291,2.37450010000e+16,50991020,105,Parentrovite intravenous high potency Injection (Bencard),Nicotinamide/Pyridoxine Hydrochloride/Thiamine Hydrochloride/Ascorbic Acid/Riboflavin,,Not applicable,Route of administration not applicable,Vitamin B Group/Vitamin C,February 2009,00714001,,,,,,,,,1,9060300
4822,4245111000001100,83643020,20197,Ascorbic acid 500mg modified-release capsules,Ascorbic acid,500mg,Modified-release capsule,Oral,Vitamin C,February 2009,10548001,,,,,,,,,0,9060300
48853,1.25615110000e+16,32237020,10,Redoxon Double Action Vitamin C and Zinc effervescent tablets blackcurrant (Bayer Plc),Zinc citrate/Ascorbic acid,10mg + 1gram,Effervescent tablet,Oral,Zinc/Vitamin C,January 2013,32237020,,,,,,,,,1,9060300
71903,7596611000001109,17990020,1,Ascorbic acid 60mg / Zinc oxide 15mg tablets,Ascorbic acid/Zinc oxide,60mg + 15mg,Tablet,Oral,Zinc/Vitamin C,April 2018,17990020,,,,,,,,,1,9060300
46360,1.17734110000e+16,80564020,34,Haliborange Halibonbons Children's Vitamin C 100mg chewable tablets (Seven Seas Ltd),Ascorbic acid,100mg,Chewable tablet,Oral,Vitamin C,October 2011,09132001,,,,,,,,,0,9060300
71183,2.34477110000e+16,20340021,2,Ascur 500mg chewable tablets (Ennogen Healthcare Ltd),Sodium ascorbate,500mg,Chewable tablet,Oral,Vitamin C,December 2017,20340021,,,,,,,,,0,9060300
