prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
19513,3274811000001107,90215020,37467,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),Insulin soluble human/Insulin isophane human,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,February 2009,13699001,,,,,,,,,0,6010151
60938,1.11240110000e+16,12589020,722,Mixtard 30 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc),Insulin soluble human/Insulin isophane human,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,August 2014,12589020,,,,,,,,,0,6010151
21232,3470711000001106,90205020,542,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials,Insulin soluble human/Insulin isophane human,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,February 2009,13694001,,,,,,,,,0,6010151
57620,1.65205110000e+16,12590020,14,Humulin M3 100units/ml suspension for injection 10ml vials (Mawdsley-Brooks & Company Ltd),Insulin soluble human/Insulin isophane human,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,October 2013,12590020,,,,,,,,,0,6010151
31205,3278611000001103,90243020,472,Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),Insulin soluble human/Insulin isophane human,50unit/1ml + 50unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,February 2009,13713001,,,,,,,,,0,6010151
56489,1.05429110000e+16,12566020,451,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc),Insulin aspart/Insulin aspart protamine,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,August 2013,12566020,,,,,,,,,0,6010151
7228,3277211000001104,90297020,917436,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),Insulin aspart/Insulin aspart protamine,30unit/1ml + 70unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,February 2009,13740001,,,,,,,,,0,6010151
19878,3471011000001100,90207020,409,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable devices,Insulin soluble human/Insulin isophane human,30unit/1ml + 70unit/1ml,Suspension for injection,Intramuscular/Subcutaneous,Biphasic Insulins,February 2009,13695001,,,,,,,,,0,6010151
24800,3266811000001105,90441020,6886,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),Insulin soluble porcine/Insulin isophane porcine,30unit/1ml + 70unit/1ml,Suspension for injection,Intramuscular/Subcutaneous,Biphasic Insulins,February 2009,13812001,,,,,,,,,0,6010151
25133,3259811000001109,90259020,2859,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),Insulin soluble human/Insulin isophane human,25unit/1ml + 75unit/1ml,Suspension for injection,Subcutaneous,Biphasic Insulins,February 2009,13721001,,,,,,,,,0,6010151
