prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
68165,3.31826110000e+16,70354021,87,Octenisan cleansing solution 30ml sachets (Schulke & Mayr UK Ltd),,,Liquid,Cutaneous,Preparations For The Promotion Of Wound Healing,November 2016,70354021,,,,,,,,,0,13110700
30188,2.37535001000e+17,87690020,12,Larve with retention net 30cmx30cm Standard treatment pack (Zoobiotic),Lucilia Sericata,30cmx30cm,Standard Treatment Pack,Topical,Preparations For The Promotion Of Wound Healing,February 2009,12419001,,,,,,,,,0,13110700
51803,9893011000001102,21113020,20,Larvae 300 30cm x 30cm dressing pack (BioMonde),,,Not applicable,Cutaneous,Preparations For The Promotion Of Wound Healing,January 2013,21113020,,,,,,,,,0,13110700
38243,2.43955001000e+17,91794020,17,Maggots 7cm x 7cm Foam dressing,Lucilia Sericata,7cm x 7cm,Foam Dressing,,Preparations For The Promotion Of Wound Healing,February 2009,14491001,,,,,,,,,0,13110700
30288,4400011000001100,77830020,42,Regranex 0.01% gel (Janssen-Cilag Ltd),Becaplermin,100microgram/1gram,Gel,Cutaneous,Preparations For The Promotion Of Wound Healing,February 2009,8003001,,,,,,,,,0,13110700
30189,8999911000001109,87694020,10,LarvE Half Boot pack (BioMonde),,,Not applicable,Cutaneous,Preparations For The Promotion Of Wound Healing,February 2009,12421001,,,,,,,,,0,13110700
36085,2.42285001000e+17,90501020,23,Larve Bag 7cmx7cm (Zoobiotic),Lucilia Sericata,7cm x 7cm,Bag,Topical,Preparations For The Promotion Of Wound Healing,February 2009,13842001,,,,,,,,,0,13110700
19956,3.60213110000e+16,66122020,948,Povidone-Iodine 7.5% surgical scrub solution,Povidone-Iodine,75mg/1ml,Liquid,Cutaneous,Preparations For The Promotion Of Wound Healing,February 2009,4572003,,,,,,,,,0,13110700
31315,2.42315001000e+17,90507020,17,Maggots 5cm x 5cm Bag,Lucilia Sericata,5cm x 5cm,Bag,,Preparations For The Promotion Of Wound Healing,February 2009,13845001,,,,,,,,,0,13110700
33768,9.21450010000e+16,59702020,1,Propylene glycol with malic acid benzoic acid & salicylic acid cream,Propylene Glycol/Benzoic Acid/Malic Acid/Salicylic Acid,,Cream,Topical,Preparations For The Promotion Of Wound Healing,February 2009,2952001,,,,,,,,,0,13110700
51051,1.54463110000e+16,36338020,393,Skinsan 1% skin cleanser (Ecolab Healthcare Division),Triclosan,10mg/1ml,Liquid,Cutaneous,Phenolics/Preparations For The Promotion Of Wound Healing,January 2013,36338020,,,,,,,,,1,13110700
18853,2.37565001000e+17,87700020,3,Maggots with retention net Sleeve pack,Lucilia Sericata,,Sleeve Pack,,Preparations For The Promotion Of Wound Healing,February 2009,12424001,,,,,,,,,0,13110700
28233,2.42325001000e+17,90509020,44,Larve Bag 5cmx5cm (Zoobiotic),Lucilia Sericata,5cm x 5cm,Bag,Topical,Preparations For The Promotion Of Wound Healing,February 2009,13846001,,,,,,,,,0,13110700
35709,2.43985001000e+17,91798020,5,Maggots 7cm x 12cm Foam dressing,Lucilia Sericata,7cm x 12cm,Foam Dressing,,Preparations For The Promotion Of Wound Healing,February 2009,14493001,,,,,,,,,0,13110700
37232,2.49745001000e+17,94231020,4,Maggots 10cm x 10cm Foam dressing,Lucilia Sericata,10cm x 10cm,Foam Dressing,,Preparations For The Promotion Of Wound Healing,February 2009,15723001,,,,,,,,,0,13110700
73920,1.06637110000e+16,21115020,1,LarvE BioFOAM 2.5cm x 4cm dressing kit (BioMonde),,,Not applicable,Cutaneous,Preparations For The Promotion Of Wound Healing,December 2018,21115020,,,,,,,,,0,13110700
30889,2.37525001000e+17,87688020,5,Maggots with retention net 30cm x 30cm Standard pack,Lucilia Sericata,30cm x 30cm,Standard Pack,Topical,Preparations For The Promotion Of Wound Healing,February 2009,12418001,,,,,,,,,0,13110700
25128,2.42335001000e+17,90511020,33,Maggots 2.5cm x 4cm Bag,Lucilia Sericata,2.5cm x 4cm,Bag,,Preparations For The Promotion Of Wound Healing,February 2009,13847001,,,,,,,,,0,13110700
3380,3.35650010000e+16,52156020,4793,Varidase topical Powder (Wyeth Pharmaceuticals),Streptokinase/Streptodornase,,Powder,Topical,Bladder Instillations And Urological Surgery/Preparations For The Promotion Of Wound Healing,February 2009,1009001,,,,,,,,,1,13110700
30701,2.37555001000e+17,87696020,21,Maggots with retention net Boot pack,Lucilia Sericata,,Boot Pack,,Preparations For The Promotion Of Wound Healing,February 2009,12422001,,,,,,,,,0,13110700
38870,2.52295001000e+17,95282020,32,Larve with retention net Standard treatment pack (Zoobiotic),Lucilia Sericata,,Standard Treatment Pack,,Preparations For The Promotion Of Wound Healing,February 2009,16252001,,,,,,,,,0,13110700
39083,2.49765001000e+17,94235020,25,Larve biofoam Dressing 10cmx10cm (Zoobiotic),Lucilia Sericata,10cm x 10cm,Dressing,Topical,Preparations For The Promotion Of Wound Healing,February 2009,15725001,,,,,,,,,0,13110700
40564,1.53785110000e+16,97001020,93,LarvE BioFOAM 2cm x 2cm dressing kit (BioMonde),,,Not applicable,Cutaneous,Preparations For The Promotion Of Wound Healing,October 2009,17123001,,,,,,,,,0,13110700
43197,2.57655001000e+17,96999020,16,Maggots 2cm x 2cm Foam dressing,Lucilia Sericata,2cm x 2cm,Foam Dressing,,Preparations For The Promotion Of Wound Healing,August 2010,17122001,,,,,,,,,0,13110700
3379,3785811000001107,55488020,8263,Betadine 10% standardised antiseptic solution (Molnlycke Health Care Ltd),Povidone-Iodine,100mg/1ml,Liquid,Cutaneous,Preparations For The Promotion Of Wound Healing,February 2009,1882001,,,,,,,,,0,13110700
42129,1.54527110000e+16,97758020,719,Triclosan 1% liquid,Triclosan,10mg/1ml,Liquid,Cutaneous,Phenolics/Preparations For The Promotion Of Wound Healing,April 2010,17510001,,,,,,,,,1,13110700
30329,9.21550010000e+16,59703020,0,Propylene glycol with malic acid benzoic acid & salicylic acid solution,Propylene Glycol/Benzoic Acid/Malic Acid/Salicylic Acid,,Solution,Topical,Preparations For The Promotion Of Wound Healing,February 2009,2952002,,,,,,,,,0,13110700
3779,9.43450010000e+16,60036020,3705,Aserbine Cream (Forley Generics Ltd),Propylene Glycol/Benzoic Acid/Malic Acid/Salicylic Acid,,Cream,Topical,Preparations For The Promotion Of Wound Healing,February 2009,3032001,,,,,,,,,0,13110700
16049,2.37515001000e+17,87686020,101,Larve with retention net 20cmx20cm Standard treatment pack (Zoobiotic),Lucilia Sericata,20cmx20cm,Standard Treatment Pack,Topical,Preparations For The Promotion Of Wound Healing,February 2009,12417001,,,,,,,,,0,13110700
32345,2.42295001000e+17,90503020,18,Maggots 7cm x 12cm Bag,Lucilia Sericata,7cm x 12cm,Bag,,Preparations For The Promotion Of Wound Healing,February 2009,13843001,,,,,,,,,0,13110700
